feedback_id,alert_id,meter_id,inspector_id,feedback_timestamp,feedback_type,feedback_reason_code,confidence_level,narrative,resolution_date,follow_up_required,follow_up_date
FBK-000379,ALT-002606,BSCM-000497,INS-044,2024-12-11 23:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 367.47.,2024-12-11,False,
FBK-000380,ALT-000756,BSCM-000217,INS-0015,2023-03-19 01:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 394.50.,2023-03-19,False,
FBK-000381,ALT-002705,BSCM-000481,INS-0003,2023-05-22 22:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 129.34.,2023-05-22,True,2023-06-21
FBK-000382,ALT-000264,BSCM-000075,INS-047,2023-06-13 22:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 417.65.,2023-06-13,False,
FBK-000383,ALT-003070,BSCM-000484,INS-0015,2024-12-09 13:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 237.57.,2024-12-09,False,
FBK-000384,ALT-001359,BSCM-000333,INS-001,2023-12-01 10:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 503.26.,2023-12-01,True,2023-12-31
FBK-000385,ALT-002939,BSCM-000182,INS-0016,2023-08-13 00:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 903.60.,2023-08-13,False,
FBK-000386,ALT-002735,BSCM-000235,INS-003,2024-08-22 15:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 355.08.,2024-08-22,False,
FBK-000387,ALT-001737,BSCM-000220,INS-004,2023-12-22 20:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 302.88.,2023-12-22,True,2024-01-21
FBK-000388,ALT-000835,BSCM-000321,INS-0001,2023-08-19 20:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 378.49.,2023-08-19,False,
FBK-000389,ALT-002356,BSCM-000254,INS-006,2023-06-11 18:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 3789.04.,2023-06-11,False,
FBK-000390,ALT-001195,BSCM-000152,INS-0013,2024-03-28 18:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 131.29.,2024-03-28,True,2024-04-27
FBK-000391,ALT-001300,BSCM-000376,INS-0003,2023-03-20 22:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 2881.12.,2023-03-20,False,
FBK-000392,ALT-002046,BSCM-000181,INS-0005,2023-06-10 17:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 231.88.,2023-06-10,False,
FBK-000393,ALT-003206,BSCM-000377,INS-0007,2024-08-27 10:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 3029.68.,2024-08-27,True,2024-09-26
FBK-000394,ALT-003039,BSCM-000031,INS-0017,2024-10-16 19:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 262.62.,2024-10-16,False,
FBK-000395,ALT-000218,BSCM-000116,INS-0018,2023-12-05 11:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 239.29.,2023-12-05,False,
FBK-000396,ALT-000274,BSCM-000178,INS-013,2024-06-06 01:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 476.50.,2024-06-06,True,2024-07-06
FBK-000397,ALT-000270,BSCM-000073,INS-0003,2024-11-22 23:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 373.49.,2024-11-22,False,
FBK-000398,ALT-001006,BSCM-000357,INS-0015,2023-09-02 23:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 170.58.,2023-09-02,False,
FBK-000399,ALT-002160,BSCM-000033,INS-0009,2023-10-13 11:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 199.80.,2023-10-13,True,2023-11-12
FBK-000400,ALT-000429,BSCM-000111,INS-0001,2023-05-29 22:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 87.89.,2023-05-29,False,
FBK-000401,ALT-001800,BSCM-000097,INS-0011,2025-01-03 19:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 494.30.,2025-01-03,False,
FBK-000402,ALT-000423,BSCM-000197,INS-0009,2023-12-01 23:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 331.96.,2023-12-01,True,2023-12-31
FBK-000403,ALT-001982,BSCM-000405,INS-020,2024-06-22 23:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 479.38.,2024-06-22,False,
FBK-000404,ALT-003147,BSCM-000129,INS-0014,2023-04-28 14:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 260.74.,2023-04-28,False,
FBK-000405,ALT-002193,BSCM-000457,INS-0008,2024-11-12 02:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 432.44.,2024-11-12,True,2024-12-12
FBK-000406,ALT-002755,BSCM-000293,INS-0008,2023-08-27 14:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 403.23.,2023-08-27,False,
FBK-000407,ALT-003182,BSCM-000327,INS-0020,2024-11-07 05:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 167.88.,2024-11-07,False,
FBK-000408,ALT-001087,BSCM-000260,INS-0017,2023-03-02 21:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 124.22.,2023-03-02,True,2023-04-01
FBK-000409,ALT-001931,BSCM-000398,INS-0015,2023-09-18 20:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 421.53.,2023-09-18,False,
FBK-000410,ALT-000290,BSCM-000003,INS-0001,2024-09-05 20:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 272.84.,2024-09-05,False,
FBK-000411,ALT-001924,BSCM-000418,INS-0019,2023-09-03 10:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 505.44.,2023-09-03,True,2023-10-03
FBK-000412,ALT-002126,BSCM-000055,INS-0013,2023-09-19 12:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 501.50.,2023-09-19,False,
FBK-000413,ALT-003368,BSCM-000146,INS-0012,2024-09-09 06:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 353.07.,2024-09-09,False,
FBK-000414,ALT-002297,BSCM-000254,INS-0005,2024-01-31 00:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 399.17.,2024-01-31,True,2024-03-01
FBK-000415,ALT-002012,BSCM-000490,INS-0010,2024-08-12 15:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 310.08.,2024-08-12,False,
FBK-000416,ALT-003472,BSCM-000366,INS-0013,2023-06-15 15:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 105.25.,2023-06-15,False,
FBK-000417,ALT-003278,BSCM-000223,INS-0009,2023-08-16 02:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 247.60.,2023-08-16,True,2023-09-15
FBK-000418,ALT-001007,BSCM-000214,INS-0019,2023-02-06 20:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 424.44.,2023-02-06,False,
FBK-000419,ALT-001131,BSCM-000425,INS-0016,2024-04-17 23:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 95.19.,2024-04-17,False,
FBK-000420,ALT-002422,BSCM-000104,INS-037,2024-05-25 08:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 357.91.,2024-05-25,True,2024-06-24
FBK-000421,ALT-000189,BSCM-000278,INS-0003,2023-08-30 14:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 410.82.,2023-08-30,False,
FBK-000422,ALT-000015,BSCM-000142,INS-0018,2024-08-08 18:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 379.36.,2024-08-08,False,
FBK-000423,ALT-000063,BSCM-000225,INS-040,2023-04-04 08:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 294.17.,2023-04-04,True,2023-05-04
FBK-000424,ALT-001509,BSCM-000494,INS-0018,2023-04-01 19:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 224.74.,2023-04-01,False,
FBK-000425,ALT-000160,BSCM-000308,INS-0009,2024-08-28 09:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 233.88.,2024-08-28,False,
FBK-000426,ALT-003351,BSCM-000109,INS-043,2024-09-02 10:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 392.25.,2024-09-02,True,2024-10-02
FBK-000427,ALT-000428,BSCM-000391,INS-0012,2024-07-08 04:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 421.84.,2024-07-08,False,
FBK-000428,ALT-002128,BSCM-000014,INS-0012,2024-06-30 06:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 206.03.,2024-06-30,False,
FBK-000429,ALT-000512,BSCM-000084,INS-0014,2024-08-17 04:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 148.76.,2024-08-17,True,2024-09-16
FBK-000430,ALT-003242,BSCM-000475,INS-0019,2024-04-22 03:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 177.27.,2024-04-22,False,
FBK-000431,ALT-003338,BSCM-000265,INS-0019,2023-12-23 08:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 89.76.,2023-12-23,False,
FBK-000432,ALT-001639,BSCM-000416,INS-0019,2023-02-24 20:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 476.68.,2023-02-24,True,2023-03-26
FBK-000433,ALT-002654,BSCM-000421,INS-0020,2024-08-09 20:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 149.13.,2024-08-09,False,
FBK-000434,ALT-002972,BSCM-000489,INS-003,2024-06-07 12:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 116.26.,2024-06-07,False,
FBK-000435,ALT-000572,BSCM-000396,INS-0006,2023-05-30 09:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 94.64.,2023-05-30,True,2023-06-29
FBK-000436,ALT-003009,BSCM-000184,INS-0012,2024-03-21 17:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 295.14.,2024-03-21,False,
FBK-000437,ALT-000400,BSCM-000077,INS-0006,2023-10-06 01:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 95.19.,2023-10-06,False,
FBK-000438,ALT-001325,BSCM-000460,INS-0016,2024-06-22 16:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 513.70.,2024-06-22,True,2024-07-22
FBK-000439,ALT-000954,BSCM-000215,INS-0014,2024-02-24 10:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 383.50.,2024-02-24,False,
FBK-000440,ALT-002952,BSCM-000279,INS-0009,2024-01-29 14:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 278.32.,2024-01-29,False,
FBK-000441,ALT-002914,BSCM-000011,INS-0005,2024-05-11 00:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 212.81.,2024-05-11,True,2024-06-10
FBK-000442,ALT-001487,BSCM-000028,INS-0020,2023-01-16 15:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 390.15.,2023-01-16,False,
FBK-000443,ALT-002332,BSCM-000392,INS-0008,2023-05-29 01:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 503.63.,2023-05-29,False,
FBK-000444,ALT-002514,BSCM-000452,INS-0017,2024-04-21 07:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 289.82.,2024-04-21,True,2024-05-21
FBK-000445,ALT-001258,BSCM-000120,INS-0015,2023-03-04 05:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 263.82.,2023-03-04,False,
FBK-000446,ALT-003068,BSCM-000037,INS-0020,2024-05-06 14:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 152.59.,2024-05-06,False,
FBK-000447,ALT-002383,BSCM-000355,INS-016,2023-12-19 18:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 2305.44.,2023-12-19,True,2024-01-18
FBK-000448,ALT-001480,BSCM-000371,INS-0015,2023-06-23 23:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 97.01.,2023-06-23,False,
FBK-000449,ALT-001363,BSCM-000195,INS-0010,2025-01-02 20:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 342.94.,2025-01-02,False,
FBK-000450,ALT-003005,BSCM-000005,INS-019,2023-04-18 04:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 164.60.,2023-04-18,True,2023-05-18
FBK-000451,ALT-001332,BSCM-000486,INS-0020,2023-08-13 15:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 269.86.,2023-08-13,False,
FBK-000452,ALT-003498,BSCM-000199,INS-0018,2023-05-26 17:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 324.62.,2023-05-26,False,
FBK-000453,ALT-000536,BSCM-000137,INS-0004,2023-04-29 14:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 285.84.,2023-04-29,True,2023-05-29
FBK-000454,ALT-001543,BSCM-000378,INS-0009,2023-06-09 05:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 232.91.,2023-06-09,False,
FBK-000455,ALT-003433,BSCM-000466,INS-024,2024-12-18 11:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 1780.88.,2024-12-18,False,
FBK-000456,ALT-001946,BSCM-000396,INS-0017,2023-04-18 20:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 419.94.,2023-04-18,True,2023-05-18
FBK-000457,ALT-003175,BSCM-000355,INS-0017,2023-02-07 18:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 267.89.,2023-02-07,False,
FBK-000458,ALT-001434,BSCM-000119,INS-027,2023-01-28 23:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 396.52.,2023-01-28,False,
FBK-000459,ALT-001661,BSCM-000418,INS-0001,2024-12-31 23:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 133.37.,2024-12-31,True,2025-01-30
FBK-000460,ALT-001461,BSCM-000159,INS-0004,2023-10-26 10:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 453.68.,2023-10-26,False,
FBK-000461,ALT-002487,BSCM-000415,INS-0011,2023-12-12 06:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 114.28.,2023-12-12,False,
FBK-000462,ALT-002835,BSCM-000320,INS-031,2024-06-09 21:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 202.73.,2024-06-09,True,2024-07-09
FBK-000463,ALT-001150,BSCM-000143,INS-0017,2024-01-04 16:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 90.50.,2024-01-04,False,
FBK-000464,ALT-003154,BSCM-000240,INS-033,2024-04-28 01:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 211.64.,2024-04-28,False,
FBK-000465,ALT-000065,BSCM-000495,INS-0008,2023-07-02 07:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 112.23.,2023-07-02,True,2023-08-01
FBK-000466,ALT-002100,BSCM-000247,INS-0016,2023-05-05 09:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 444.27.,2023-05-05,False,
FBK-000467,ALT-001829,BSCM-000377,INS-0007,2024-12-03 15:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 2875.76.,2024-12-03,False,
FBK-000468,ALT-000142,BSCM-000364,INS-0015,2024-04-20 15:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 106.88.,2024-04-20,True,2024-05-20
FBK-000469,ALT-001554,BSCM-000062,INS-0004,2023-12-11 11:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 131.56.,2023-12-11,False,
FBK-000470,ALT-000646,BSCM-000178,INS-0006,2023-11-05 16:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 2828.00.,2023-11-05,False,
FBK-000471,ALT-000278,BSCM-000015,INS-0012,2023-09-12 00:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 209.87.,2023-09-12,True,2023-10-12
FBK-000472,ALT-000055,BSCM-000205,INS-0007,2023-03-13 04:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 210.06.,2023-03-13,False,
FBK-000473,ALT-002639,BSCM-000087,INS-0006,2023-06-23 12:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 176.02.,2023-06-23,False,
FBK-000474,ALT-001281,BSCM-000071,INS-0014,2024-04-16 18:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 198.11.,2024-04-16,True,2024-05-16
FBK-000475,ALT-000272,BSCM-000462,INS-0006,2024-06-15 10:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 234.57.,2024-06-15,False,
FBK-000476,ALT-001750,BSCM-000281,INS-0018,2023-06-18 17:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 413.05.,2023-06-18,False,
FBK-000477,ALT-002946,BSCM-000362,INS-0010,2024-09-22 15:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 99.94.,2024-09-22,True,2024-10-22
FBK-000478,ALT-003414,BSCM-000389,INS-0005,2024-08-20 04:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 407.78.,2024-08-20,False,
FBK-000479,ALT-000170,BSCM-000084,INS-0010,2023-08-27 20:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 255.64.,2023-08-27,False,
FBK-000480,ALT-001445,BSCM-000081,INS-001,2024-10-22 20:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 128.50.,2024-10-22,True,2024-11-21
FBK-000481,ALT-001843,BSCM-000108,INS-0020,2023-06-27 22:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 333.42.,2023-06-27,False,
FBK-000482,ALT-001453,BSCM-000182,INS-0008,2024-04-04 17:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 400.66.,2024-04-04,False,
FBK-000483,ALT-001500,BSCM-000068,INS-0012,2023-09-12 05:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 394.76.,2023-09-12,True,2023-10-12
FBK-000484,ALT-001547,BSCM-000379,INS-0018,2024-01-02 08:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 1590.48.,2024-01-02,False,
FBK-000485,ALT-000210,BSCM-000038,INS-0004,2023-02-27 13:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 496.13.,2023-02-27,False,
FBK-000486,ALT-000113,BSCM-000086,INS-0020,2024-01-25 22:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 197.68.,2024-01-25,True,2024-02-24
FBK-000487,ALT-003499,BSCM-000177,INS-0002,2024-03-04 11:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 316.17.,2024-03-04,False,
FBK-000488,ALT-002221,BSCM-000248,INS-0015,2023-01-07 01:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 147.56.,2023-01-07,False,
FBK-000489,ALT-001718,BSCM-000100,INS-0016,2023-02-21 14:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 486.69.,2023-02-21,True,2023-03-23
FBK-000490,ALT-001121,BSCM-000082,INS-011,2024-11-09 04:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 186.83.,2024-11-09,False,
FBK-000491,ALT-003074,BSCM-000042,INS-012,2023-10-17 08:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 125.77.,2023-10-17,False,
FBK-000492,ALT-000091,BSCM-000052,INS-0001,2023-02-03 10:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 110.39.,2023-02-03,True,2023-03-05
FBK-000493,ALT-000720,BSCM-000468,INS-014,2023-12-13 23:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 2199.04.,2023-12-13,False,
FBK-000494,ALT-003406,BSCM-000468,INS-0004,2023-01-17 01:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 213.06.,2023-01-17,False,
FBK-000495,ALT-000405,BSCM-000481,INS-016,2024-10-31 03:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 495.55.,2024-10-31,True,2024-11-30
FBK-000496,ALT-001845,BSCM-000114,INS-017,2023-03-09 16:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 193.46.,2023-03-09,False,
FBK-000497,ALT-000235,BSCM-000300,INS-0015,2024-07-03 16:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 193.08.,2024-07-03,False,
FBK-000498,ALT-001809,BSCM-000018,INS-0011,2024-04-01 05:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 323.25.,2024-04-01,True,2024-05-01
FBK-000499,ALT-002089,BSCM-000046,INS-020,2023-12-20 04:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 87.39.,2023-12-20,False,
FBK-000500,ALT-002086,BSCM-000355,INS-0010,2023-09-28 09:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 3561.84.,2023-09-28,False,
FBK-000501,ALT-002072,BSCM-000376,INS-0017,2024-03-29 00:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 1082.00.,2024-03-29,True,2024-04-28
FBK-000502,ALT-003269,BSCM-000046,INS-0012,2023-09-29 22:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 2496.88.,2023-09-29,False,
FBK-000503,ALT-001318,BSCM-000206,INS-0002,2024-07-06 23:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 201.25.,2024-07-06,False,
FBK-000504,ALT-003407,BSCM-000470,INS-025,2024-12-26 11:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 210.93.,2024-12-26,True,2025-01-25
